taxon,growth_rate,degree.centrality,distance,independence,mean_d0_abundance,diversity_ratio,log_fold_change,colonization_binary
AZC7E_109,0.108507774305864,5.2962962962963,1.80849138355558,22.18,0.00075354307823156,1.18307232453375,1.91537598171627,0
AZC7E_111,0.124283315323326,5.75,2.04769899955397,15.12,8.505588693178e-05,1.18307232453375,3.67217512823886,0
AZC7E_113,1.54501052690229,8.2037037037037,15.320720146102,18.45,9.812503550083e-05,1.18307232453375,6.57430454076254,1
AZC7E_115,0.0427845960786494,3.06481481481481,0.505474361250814,12.02,1.42225137531e-06,1.18307232453375,0.310446171203786,0
AZC9C_14,0.0414967764449296,5.33333333333333,1.84624733690974,4.13,6.732999396402e-05,1.18307232453375,1.24133856086646,0
AZC9C_27,0.044258911687063,2.25925925925926,0.560922653800227,13.3,0.00016867269819825,1.18307232453375,-0.510441078616896,0
AZC9C_29,0.0552107008038992,6.75925925925926,1.49521630988489,14.05,0.00028037472636405,1.18307232453375,-0.165376720064705,0
AZC9C_40,0.0418844026755652,2.73148148148148,0.666900703272501,21.85,0.00080924916066755,1.18307232453375,1.24360487964656,0
AZC9C_57,0.037626768452955,4.10185185185185,0.619269472334118,10.49,3.455497939882e-05,1.18307232453375,2.6245906053704,0
AZC9C_71,0.0999830246403387,4.76851851851852,1.74168577725768,9.89,1.4977839211e-06,1.18307232453375,6.71922849282318,0
AZC9C_88,0.190566767137137,6.18518518518519,2.78367620187426,22.18,0.00082916428849129,1.18307232453375,2.15908457274811,1
AZC9C_93,0.0412585015071518,2.90740740740741,0.285671233683971,14.45,0.00046200173256472,1.18307232453375,-0.409748239578961,0
AZC9C_102,0.0573865988168595,4.67592592592593,0.646694863691582,15.35,0.00018039119857343,1.18307232453375,-0.146939261155422,0
AZC9C_106,0.29801736402017,4.69444444444444,4.51349943220351,10.69,1.16954309163e-06,1.18307232453375,0.310446170902716,0
AZC9C_113,0.0368688971324142,5,0.554393878193497,15.95,0.00089882173854682,1.18307232453375,-0.339444528149328,0
AZC9C_116,0.0436995340213342,4.7037037037037,1.29915565468661,15.56,0.00112839614279485,1.18307232453375,-0.407482444780635,0
AZC3J_21,0.029495213579352,2.66666666666667,0.296288023455549,15,0.00069201373353875,1.14704833920744,-0.721179504342376,0
AZC3J_32,0.0716474840184293,4.40740740740741,1.32715822138494,21.22,1.518258486313e-05,1.14704833920744,5.70854878816053,0
AZC3J_43,0.0365117601155846,4.87962962962963,0.449522726028038,16.3,0.00033754488166563,1.14704833920744,-0.258682106145072,0
AZC3J_55,0.0413024066582989,3.10185185185185,0.575936020468358,8.96,7.16152023533e-06,1.14704833920744,-1.43530550206732,0
AZC3J_58,0.0467652159663109,6.30555555555556,0.830103744631526,14.79,0.00110621638794507,1.14704833920744,-0.72260136657953,0
AZC3J_74,0.274004285601514,5.62962962962963,4.2010774373493,21.95,1.830985156832e-05,1.14704833920744,6.70412114136689,1
AZC3J_76,0.0290428822185336,3.16666666666667,0.3990444199937,20.87,5.0401806011e-07,1.14704833920744,8.04228506834306,0
AZC3J_79,0.0754047260626506,5.60185185185185,1.56732712527207,3.32,8.00120255213e-06,1.14704833920744,0.874279887242999,0
AZC3J_88,0.0529946392414423,3.37037037037037,0.991823858285159,21.87,4.747735581284e-05,1.14704833920744,4.16184820301574,0
AZC3J_90,0.0797529808974242,5,1.23639798735159,13.31,0.0001064624172572,1.14704833920744,0.221620904211595,0
AZC3J_91,0.0291265332821306,2.26851851851852,0.245460313372377,14.65,0.00119367797045984,1.14704833920744,-0.410749433120352,0
AZC5T_8,0.0796026459193963,3.7037037037037,1.08207563583418,14.76,0.00025670200250527,1.14704833920744,-0.39996627397067,0
AZC5T_9,0.0390549734050239,2.25,0.352000137897741,13.75,0.00032617387175081,1.14704833920744,-0.172959079706649,0
AZC5T_21,0.0255653972086384,2.12962962962963,0.244739209687051,13.42,0.0003306412653281,1.14704833920744,-0.447156195031942,0
AZC5T_32,0.0346571192080713,4.25,0.403939696533862,2.76,1.451021299957e-05,1.14704833920744,0.236048455571252,0
AZC5T_39,0.0375109276173879,4.10185185185185,0.602509695925202,10.49,0.00022283577621433,1.14704833920744,0.179220689014809,0
AZC5T_41,0.0317161856740955,4.67592592592593,0.645820763446683,3.55,4.52526951169e-06,1.14704833920744,0.542994695811515,0
AZC5T_68,0.0357298483065055,5,0.561122080472754,17.03,0.00033522387792469,1.14704833920744,0.0638286281862686,0
AZC5T_69,0.0300189694825966,5.37037037037037,0.507406350637677,16.7,0.00032621484666724,1.14704833920744,-0.421961734704581,0
AZC5T_78,0.0318414139380113,4.68518518518519,0.743779756955781,16.06,0.00062049058908558,1.14704833920744,0.091372918081401,0
AZC5T_94,0.0315279000667425,3.5462962962963,0.677172347557411,22.81,8.647199498779e-05,1.14704833920744,2.51368094656559,0
AZC5T_97,0.0443606095817878,3.13888888888889,0.734884400875829,22.38,1.24510791422e-06,1.14704833920744,7.3073757644281,0
AZC5T_106,0.0727928519624422,3.58333333333333,1.10773123130817,18.45,3.53445356841e-06,1.14704833920744,7.49007731886131,1
AZC5T_107,0.0594397198893879,3.43518518518519,0.990597455157183,22.04,0.00011717384997211,1.14704833920744,4.11269570258112,1
AZC5T_108,0.0366014237768102,5.51851851851852,0.776727327445879,3.76,4.97709419142e-06,1.14704833920744,0.39139744144217,0
AZC5T_109,0.234520625672758,7.91666666666667,6.06718870356636,19.28,0.00083767916473582,1.14704833920744,2.66163263035371,1
AZC5T_120,0.297479142490976,8.02777777777778,13.9530966182041,7.44,0.00097782626381384,1.14704833920744,-5.33448566795202,0
AZC7E_2,0.428983843220972,6.19444444444444,10.2411837288445,14.37,1.274034431666e-05,1.14704833920744,7.62416445543221,1
AZC7E_3,0.497788057042115,11.1666666666667,6.38722973070531,19.96,3.8064985658e-07,1.14704833920744,9.21191209797625,1
AZC7E_4,0.0750336035206209,3.74074074074074,1.13451557124919,15.54,2.65189470091e-06,1.14704833920744,7.98240867583831,1
AZC7E_12,0.423594472274201,9.65740740740741,8.01884044913076,22.55,0.00046874805279631,1.14704833920744,3.02388231961343,1
AZC7E_13,0.0458122996365769,2.63888888888889,0.499091273312654,15.38,0.0001128445369695,1.14704833920744,-0.294055524265366,0
AZC7E_15,1.71834295266486,35.787037037037,15.810774267963,14.76,0.00022220257330378,1.14704833920744,1.01082469676272,0
AZC7E_17,0.0693175662580526,3.34259259259259,1.15998551431856,20.67,0.00014685839670414,1.14704833920744,4.01474446942603,1
AZC7E_23,0.17587125296232,4.55555555555556,2.96199569995454,22.38,5.8907559473e-07,1.14704833920744,8.64753389058843,1
AZC7E_24,0.0768778654457761,3.81481481481481,1.02036962158711,13.79,0.00019343296144161,1.14704833920744,-0.402030437364667,0
AZC7E_25,0.362366389510283,6.98148148148148,5.66380820933694,21.26,4.50734259353e-05,1.14704833920744,6.12135640256624,1
AZC7E_26,0.0694200434541975,4.13888888888889,1.46324310780035,20.08,2.753824629e-07,1.14704833920744,9.58434276893489,1
AZC7E_32,0.144992294852773,6.76851851851852,2.98951825748838,19.9,7.3687175571e-07,1.14704833920744,8.04840881800725,0
AZC7E_34,0.0284217310624898,2.66666666666667,0.281463216322203,13.03,0.00027398309759361,1.14704833920744,-0.35141999132775,0
AZC7E_36,0.112350867514109,3.76851851851852,1.43556338138959,22.18,1.190786978035e-05,1.14704833920744,6.12508112780612,0
AZC7E_37,0.248007800463884,5.32407407407407,3.73029580208367,21.29,1.09309365485e-06,1.14704833920744,7.94401461224361,1
AZC7E_38,0.583400597637901,12.0092592592593,7.66021212822963,18.86,9.4951559226e-07,1.14704833920744,9.26375508136712,1
AZC7E_39,0.108819546866642,3.18518518518519,1.63682421903515,20.88,8.6234900844e-07,1.14704833920744,8.22943605637946,1
AZC7E_42,0.499415589717198,9.22222222222222,8.3663075033394,10.55,0.00059942590168441,1.14704833920744,-1.15558763571296,0
AZC7E_48,0.114829465740138,3.76851851851852,1.28906663064251,18.38,1.01225421862e-06,1.14704833920744,4.95521084703402,0
AZC7E_54,0.734398999407411,23.7777777777778,12.0290531272414,20.95,3.178567650712e-05,1.14704833920744,7.48233863348497,1
AZC7E_58,0.109433063819328,5.08333333333333,1.66412709414388,21.6,2.9348327277e-07,1.14704833920744,8.97199673196779,1
AZC7E_60,0.0959734082901091,3.48148148148148,1.74607457912976,20.98,2.73906128472e-06,1.14704833920744,7.42805605242524,0
AZC7E_61,0.0717053019264365,3.75,1.18053380125658,21.2,5.753470254017e-05,1.14704833920744,5.28938178874139,1
AZC7E_62,0.0829149956060247,3.2962962962963,0.947999079010466,14.3,0.00045212540216243,1.14704833920744,-0.143579449868563,0
AZC7E_68,0.244762428936149,8.17592592592593,4.52300111019264,20.96,4.771618887263e-05,1.14704833920744,5.49856146141296,1
AZC7E_70,0.567000483317291,9.83333333333333,11.0825628569295,19.64,2.64978565171e-06,1.14704833920744,8.3897697543585,1
AZC7E_76,0.0355842233756104,5,0.619177804726466,15.75,0.00065502525615425,1.14704833920744,0.0874395459573142,0
AZC7E_77,0.038669074380303,2.25925925925926,0.332223149059372,16.65,0.0002393456995615,1.14704833920744,-0.11273611481163,0
AZC7E_79,0.131431437513629,4.75925925925926,1.7405874885588,18.15,1.64521207348e-05,1.14704833920744,6.04630855880292,1
AZC7E_80,0.12534071570295,6.53703703703704,3.67641023902507,15.31,4.072793610592e-05,1.14704833920744,0.26021715080887,0
AZC7E_84,0.0559279947407596,2.91666666666667,0.903922839211084,20.59,5.0612710931e-07,1.14704833920744,7.35612282131816,0
AZC7E_87,0.106964839561658,3.21296296296296,1.1643032607216,14.5,3.5833094833e-07,1.14704833920744,9.12575309655583,1
AZC7E_88,0.0397648376428072,2.73148148148148,0.590823996544655,19.65,1.20257914692e-06,1.14704833920744,6.87255094801447,0
AZC7E_89,0.319464143989792,7.67592592592593,5.0913621356036,19.95,7.7940052302e-07,1.14704833920744,9.65424788620291,1
AZC7E_91,0.0682477649149256,4.86111111111111,1.1249391912126,8.97,0.00033781766065187,1.14704833920744,-1.07229706305169,0
AZC7E_93,0.0676834167271062,6.98148148148148,1.07963174714856,17.2,0.00010588618102374,1.14704833920744,4.09773236551812,0
AZC7E_94,0.0406282360642693,3.21296296296296,0.629986713101977,21.76,1.563686637545e-05,1.14704833920744,5.18959762389666,0
AZC7E_95,0.0602184408822662,5.03703703703704,0.913704111652864,20.57,6.964520376e-07,1.14704833920744,8.00916224105301,0
AZC7E_97,0.109972881440269,5.37962962962963,1.62991946014927,13.85,0.00013969456000469,1.14704833920744,-0.341822841097839,0
AZC7E_101,0.089905527904458,6.68518518518519,1.80589494750501,20.22,3.3601204007e-07,1.14704833920744,9.78021601286404,1
AZC7E_104,0.18876776660377,6.66666666666667,4.13977757358176,18.27,5.2633696837e-07,1.14704833920744,9.49446632310041,1
AZC7E_105,0.138561096954026,5.90740740740741,4.11254855752369,16.42,3.53744101563e-05,1.14704833920744,2.63209915113428,0
AZC7E_106,0.112188509167586,5.94444444444444,3.8341363646467,20.5,2.120829761019e-05,1.14704833920744,1.88708484228711,0
AZC7E_109,0.108507774305864,5.2962962962963,1.6504908894041,22.18,7.947741507349e-05,1.14704833920744,4.39135499454265,0
AZC7E_113,1.54501052690229,8.2037037037037,15.5032687900588,18.45,5.580666705778e-05,1.14704833920744,7.22738982856578,1
AZC7E_115,0.0427845960786494,3.06481481481481,0.42596772578389,12.02,1.445449708759e-05,1.14704833920744,0.626140435868475,0
AZC7E_116,0.0375789520706775,3.64814814814815,0.737149996621459,6.12,7.6917275187e-06,1.14704833920744,5.36575799376615,0
AZC9C_6,0.193991741612829,4.5462962962963,3.28784812637496,22.55,2.11378407026e-06,1.14704833920744,8.24032068178783,1
AZC9C_7,0.50897421514802,7.61111111111111,10.4381411947596,22.1,2.21061526715e-06,1.14704833920744,9.09155723826786,1
AZC9C_14,0.0414967764449296,5.33333333333333,1.79009194876573,4.13,5.93926407886e-06,1.14704833920744,1.76909013326698,0
AZC9C_25,0.0377459869315107,3.25,0.569164628142421,22.61,0.00026334390540085,1.14704833920744,2.20207030329632,0
AZC9C_27,0.044258911687063,2.25925925925926,0.524061906245098,13.3,0.00020496611603194,1.14704833920744,0.00990647237550798,0
AZC9C_29,0.0552107008038992,6.75925925925926,1.33207863302804,14.05,0.00011098803455229,1.14704833920744,-0.222298014939292,0
AZC9C_40,0.0418844026755652,2.73148148148148,0.631378537631804,21.85,3.53656261761e-06,1.14704833920744,6.27013494720121,0
AZC9C_57,0.037626768452955,4.10185185185185,0.605492726751379,10.49,0.0002102181045344,1.14704833920744,0.371003655326115,0
AZC9C_68,0.350327381455253,6.62962962962963,7.10994649115604,22.38,0.00046391787413297,1.14704833920744,3.74865436059839,1
AZC9C_88,0.190566767137137,6.18518518518519,2.50914492295097,22.18,1.110070383438e-05,1.14704833920744,6.77871571016658,1
AZC9C_102,0.0573865988168595,4.67592592592593,0.636280253083009,15.35,0.00024982796382971,1.14704833920744,-0.597934175933484,0
AZC9C_106,0.29801736402017,4.69444444444444,4.15472665242827,10.69,1.43121474412e-06,1.14704833920744,0.0758233482004805,0
AZC9C_113,0.0368688971324142,5,0.64539427160431,15.95,0.00075950796550799,1.14704833920744,0.68962754561193,0
AZC9C_116,0.0436995340213342,4.7037037037037,1.23626118919083,15.56,0.00107983137673429,1.14704833920744,-0.0304151584219033,0
AZC3J_21,0.029495213579352,2.66666666666667,0.295728176337499,15,0.00030988218599172,1.07105596195689,1.67932260446133,0
AZC3J_32,0.0716474840184293,4.40740740740741,1.37702786259371,21.22,0.00073954887794301,1.07105596195689,1.06865649748655,0
AZC3J_43,0.0365117601155846,4.87962962962963,0.39925772173949,16.3,0.00021456540987892,1.07105596195689,-0.0204740469246762,0
AZC3J_58,0.0467652159663109,6.30555555555556,0.791931567572409,14.79,0.00061777955981238,1.07105596195689,-0.0792734979913235,0
AZC3J_88,0.0529946392414423,3.37037037037037,0.912551533711781,21.87,0.00072505644141146,1.07105596195689,0.734572966237933,0
AZC3J_90,0.0797529808974242,5,1.28921886266774,13.31,0.00018930236601308,1.07105596195689,-0.742204716505598,0
AZC5T_9,0.0390549734050239,2.25,0.30223551608948,13.75,0.00025211106378673,1.07105596195689,1.61541462520955,0
AZC5T_21,0.0255653972086384,2.12962962962963,0.281299282749764,13.42,0.00024210207970338,1.07105596195689,1.82478467030088,0
AZC5T_32,0.0346571192080713,4.25,0.416521845576477,2.76,1.22187695921e-05,1.07105596195689,-1.34702237920461,0
AZC5T_34,0.0274182492650425,2.89814814814815,0.509411087518134,21.12,0.00010718085154599,1.07105596195689,2.04308595789609,0
AZC5T_39,0.0375109276173879,4.10185185185185,0.475982935666863,10.49,0.00022761684118216,1.07105596195689,-1.03137546047356,0
AZC5T_41,0.0317161856740955,4.67592592592593,0.545271213266961,3.55,0.0003079026681459,1.07105596195689,-2.83002173048506,0
AZC5T_51,0.0410754462534941,4.87962962962963,0.43808794064854,4.43,0.0001081212444489,1.07105596195689,-1.541175494895,0
AZC5T_106,0.0727928519624422,3.58333333333333,1.20655332440849,18.45,0.00010909979700598,1.07105596195689,2.87061552307763,0
AZC5T_108,0.0366014237768102,5.51851851851852,0.631233278546648,3.76,4.982715182797e-05,1.07105596195689,-0.0459844250939396,0
AZC7E_2,0.428983843220972,6.19444444444444,8.07695585581993,14.37,0.00019121495948394,1.07105596195689,2.94486527793037,0
AZC7E_3,0.497788057042115,11.1666666666667,5.69575021957803,19.96,5.42082153122e-05,1.07105596195689,5.67920450051064,1
AZC7E_4,0.0750336035206209,3.74074074074074,1.25032332835238,15.54,2.031047293731e-05,1.07105596195689,4.51806016229993,0
AZC7E_13,0.0458122996365769,2.63888888888889,0.537182611045591,15.38,7.530157805119e-05,1.07105596195689,0.453146935810405,0
AZC7E_17,0.0693175662580526,3.34259259259259,1.23714925368866,20.67,0.00055391397065063,1.07105596195689,1.35426725870468,0
AZC7E_23,0.17587125296232,4.55555555555556,2.39045306259133,22.38,0.00017391274503946,1.07105596195689,1.95789355713759,0
AZC7E_24,0.0768778654457761,3.81481481481481,0.799937365590235,13.79,0.00013797420975303,1.07105596195689,0.528631020587508,0
AZC7E_26,0.0694200434541975,4.13888888888889,1.31419239123617,20.08,0.00011572686117041,1.07105596195689,3.6042223424278,1
AZC7E_32,0.144992294852773,6.76851851851852,2.61533699034642,19.9,4.399396208054e-05,1.07105596195689,3.75834430648576,0
AZC7E_34,0.0284217310624898,2.66666666666667,0.290896574767774,13.03,0.00020814388096341,1.07105596195689,1.72427281158807,0
AZC7E_36,0.112350867514109,3.76851851851852,1.79677795350113,22.18,0.00017796032627442,1.07105596195689,2.9276323796336,0
AZC7E_37,0.248007800463884,5.32407407407407,4.70106733667183,21.29,0.00014870720329463,1.07105596195689,3.20547552201044,0
AZC7E_38,0.583400597637901,12.0092592592593,6.76601658011564,18.86,0.00018195514037504,1.07105596195689,4.52890489077979,1
AZC7E_42,0.499415589717198,9.22222222222222,7.81911491827607,10.55,0.00024696781752979,1.07105596195689,-1.32794823541876,0
AZC7E_48,0.114829465740138,3.76851851851852,1.20418375254794,18.38,0.00050422248911282,1.07105596195689,-0.574433824462093,0
AZC7E_55,0.0434713399334719,3.86111111111111,0.713442569316278,4.12,0.00020698820307738,1.07105596195689,-0.662498355088341,0
AZC7E_58,0.109433063819328,5.08333333333333,1.47057876258997,21.6,6.974960829934e-05,1.07105596195689,4.64316795642467,1
AZC7E_62,0.0829149956060247,3.2962962962963,0.81179784568788,14.3,0.00021729920288549,1.07105596195689,0.0328211749483079,0
AZC7E_68,0.244762428936149,8.17592592592593,3.95610459018609,20.96,0.00044947383036065,1.07105596195689,2.7946527074645,1
AZC7E_71,0.0414107637740399,2.73148148148148,0.712310835504356,21.32,0.00015285625243243,1.07105596195689,2.15286246623689,0
AZC7E_72,0.0310224571328552,2.37037037037037,0.410095304737227,16.74,3.4345710325e-07,1.07105596195689,1.32292732351961,0
AZC7E_76,0.0355842233756104,5,0.44487402138759,15.75,0.0006049569225109,1.07105596195689,0.293585601542502,0
AZC7E_79,0.131431437513629,4.75925925925926,2.21975074655057,18.15,6.371535218905e-05,1.07105596195689,4.26719949949475,1
AZC7E_80,0.12534071570295,6.53703703703704,3.29334732501136,15.31,3.180648161254e-05,1.07105596195689,-0.0501347271632704,0
AZC7E_81,0.0801672503281006,3.33333333333333,1.59323791531861,21.22,0.00020869854302364,1.07105596195689,2.41386834880782,0
AZC7E_84,0.0559279947407596,2.91666666666667,0.970624682830258,20.59,5.842440028446e-05,1.07105596195689,3.20727319456107,0
AZC7E_87,0.106964839561658,3.21296296296296,1.08227843077116,14.5,1.715027869084e-05,1.07105596195689,5.60506597963779,1
AZC7E_88,0.0397648376428072,2.73148148148148,0.682483625204296,19.65,0.00019327291159953,1.07105596195689,2.05410310034769,0
AZC7E_90,0.0593642375350229,3.43518518518519,0.90796373061134,21.2,0.00031528922693958,1.07105596195689,1.48508772374546,0
AZC7E_91,0.0682477649149256,4.86111111111111,1.17746704650314,8.97,0.00038294319429073,1.07105596195689,-1.56108774195612,0
AZC7E_93,0.0676834167271062,6.98148148148148,0.88705108968472,17.2,0.00031982500302111,1.07105596195689,1.76753293535825,0
AZC7E_94,0.0406282360642693,3.21296296296296,0.567169525909468,21.76,0.00013506750786324,1.07105596195689,2.15186907195625,0
AZC7E_95,0.0602184408822662,5.03703703703704,0.647173536442946,20.57,2.874284288184e-05,1.07105596195689,3.86412348630794,0
AZC7E_97,0.109972881440269,5.37962962962963,1.29644227982915,13.85,0.00059608168114203,1.07105596195689,-0.14943658843375,0
AZC7E_101,0.089905527904458,6.68518518518519,1.56276607247831,20.22,3.349915747409e-05,1.07105596195689,5.07567069985455,1
AZC7E_104,0.18876776660377,6.66666666666667,3.43996126278761,18.27,4.006466681191e-05,1.07105596195689,4.21749382171732,0
AZC7E_105,0.138561096954026,5.90740740740741,3.68015344133494,16.42,0.00019154576725003,1.07105596195689,-0.472660614035638,0
AZC7E_106,0.112188509167586,5.94444444444444,3.1351042181839,20.5,6.717494905674e-05,1.07105596195689,0.392168464573802,0
AZC7E_111,0.124283315323326,5.75,1.66894186369598,15.12,0.00030669104376168,1.07105596195689,2.44436784942072,0
AZC7E_113,1.54501052690229,8.2037037037037,13.8066592241351,18.45,0.00057269721249867,1.07105596195689,4.70687651627927,1
AZC7E_115,0.0427845960786494,3.06481481481481,0.40337363239671,12.02,3.56605219752e-06,1.07105596195689,-0.691800296807507,0
AZC7E_116,0.0375789520706775,3.64814814814815,0.806238837077901,6.12,8.6101025146e-07,1.07105596195689,5.82431612257324,0
AZC9C_14,0.0414967764449296,5.33333333333333,1.59518078968081,4.13,0.0001257650602141,1.07105596195689,-0.0957604336505126,0
AZC9C_25,0.0377459869315107,3.25,0.517550009728863,22.61,0.00039691330170657,1.07105596195689,1.36811843592133,0
AZC9C_27,0.044258911687063,2.25925925925926,0.390156302550105,13.3,0.00025993406005395,1.07105596195689,1.58330478838625,0
AZC9C_34,0.041147443395796,2.81481481481481,0.53603823455066,13.28,0.00035216681788733,1.07105596195689,-5.7180464681888,0
AZC9C_57,0.037626768452955,4.10185185185185,0.477453771295813,10.49,0.0002368002182234,1.07105596195689,-1.01998979875422,0
AZC9C_88,0.190566767137137,6.18518518518519,3.41796529903439,22.18,0.0007637905769714,1.07105596195689,1.982799220522,1
AZC9C_102,0.0573865988168595,4.67592592592593,0.510133321062861,15.35,0.00011311880458085,1.07105596195689,0.607207361351916,0
